id,complaint_id,fraud_type,amount,mule_account_id,withdrawal_atm_id,withdrawal_lat,withdrawal_long,location_name,timestamp,status
975,CMP10974,Lottery Fraud,37498,MULE_RAND_6344,ATM_GEN_25319,25.87498,86.59611,"Saharsa, India",2025-05-02 09:09:42,Open
976,CMP10975,UPI Phishing,13362,MULE_BLR_344,ATM_BLR_7505,12.975643246864836,77.5760453597283,Bangalore Urban,2025-06-15 17:43:43,Open
977,CMP10976,Investment Scam,145243,MULE_RINGLEADER_01,ATM_DEL_01,28.631962280420574,77.21698431157616,Connaught Place Block A,2025-05-02 08:55:50,Open
978,CMP10977,Job Scam,87646,MULE_RAND_2254,ATM_GEN_34498,21.34222,71.30633,"Kundla, India",2025-05-26 08:44:18,Open
979,CMP10978,Investment Scam,466013,MULE_RINGLEADER_02,ATM_DEL_03,28.63248749725721,77.21967027724921,Barakhamba Road,2025-03-01 06:41:52,Open
980,CMP10979,Job Scam,30023,MULE_RAND_6294,ATM_GEN_10775,21.59983,71.21169,"Amreli, India",2025-01-27 01:43:40,Open
981,CMP10980,UPI Phishing,15358,MULE_BLR_726,ATM_BLR_1961,12.986625201506394,77.61154895045537,Bangalore Urban,2025-02-05 10:16:35,Open
982,CMP10981,Lottery Fraud,13529,MULE_RAND_1532,ATM_GEN_94138,11.50526,77.23826,"Sathyamangalam, India",2025-02-06 04:58:03,Open
983,CMP10982,Matrimonial Scam,60341,MULE_RAND_4230,ATM_GEN_92724,20.88197,85.83334,"Bhuban, India",2025-02-07 12:02:44,Open
984,CMP10983,Matrimonial Scam,29021,MULE_RAND_7748,ATM_GEN_16635,22.19303,88.18466,"Diamond Harbour, India",2025-11-12 06:14:17,Open
985,CMP10984,Matrimonial Scam,82358,MULE_RAND_2218,ATM_GEN_55915,24.81757,84.63445,"Rafiganj, India",2025-08-05 01:45:04,Open
986,CMP10985,Matrimonial Scam,27070,MULE_RAND_5229,ATM_GEN_81786,25.92493,73.66633,"Sojat, India",2025-08-16 18:15:02,Open
987,CMP10986,Job Scam,33641,MULE_RAND_4478,ATM_GEN_48968,12.25282,79.41727,"Gingee, India",2025-09-18 04:58:34,Open
988,CMP10987,Matrimonial Scam,59858,MULE_RAND_2895,ATM_GEN_75344,33.37526,74.3092,"Rajaori, India",2025-06-09 13:00:50,Open
989,CMP10988,Matrimonial Scam,71631,MULE_RAND_2867,ATM_GEN_23627,17.54907,82.85749,"Elamanchili, India",2025-09-16 09:25:23,Open
990,CMP10989,Investment Scam,377641,MULE_RINGLEADER_02,ATM_DEL_03,28.631538723914456,77.21957393586206,Barakhamba Road,2025-10-19 09:09:21,Open
991,CMP10990,Matrimonial Scam,71872,MULE_RAND_1565,ATM_GEN_36243,32.55531,76.12647,"Chamba, India",2025-10-08 00:46:21,Open
992,CMP10991,Lottery Fraud,62428,MULE_RAND_4120,ATM_GEN_24444,34.08565,74.80555,"Srinagar, India",2025-04-22 16:54:01,Open
993,CMP10992,Lottery Fraud,45372,MULE_RAND_2451,ATM_GEN_32121,16.06213,76.0586,"Hungund, India",2025-05-17 13:34:48,Open
994,CMP10993,Matrimonial Scam,29826,MULE_RAND_7653,ATM_GEN_74103,12.95629,78.27539,"Robertsonpet, India",2025-08-13 10:35:27,Open
995,CMP10994,Lottery Fraud,83105,MULE_RAND_8454,ATM_GEN_46472,22.4711,88.1453,"Pujali, India",2025-03-24 14:52:09,Open
996,CMP10995,UPI Phishing,17898,MULE_BLR_931,ATM_BLR_4532,12.963872089038087,77.58099268903928,Bangalore Urban,2025-03-02 02:11:23,Open
997,CMP10996,Matrimonial Scam,11095,MULE_RAND_5548,ATM_GEN_61268,10.10649,76.35484,"Alwaye, India",2025-03-29 02:06:49,Open
998,CMP10997,Job Scam,89143,MULE_RAND_9895,ATM_GEN_15700,12.95629,78.27539,"Robertsonpet, India",2025-05-16 23:17:56,Open
999,CMP10998,Matrimonial Scam,42877,MULE_RAND_4805,ATM_GEN_79021,22.19303,88.18466,"Diamond Harbour, India",2025-02-14 14:48:31,Open
1000,CMP10999,Lottery Fraud,42871,MULE_RAND_9992,ATM_GEN_49504,29.21399,78.95693,"Kashipur, India",2025-08-11 22:59:59,Open
1001,CMP11000,Job Scam,64849,MULE_RAND_3154,ATM_GEN_92001,11.12018,76.11996,"Manjeri, India",2025-11-10 11:50:54,Open
1002,CMP11001,UPI Phishing,14981,MULE_BLR_203,ATM_BLR_2855,12.984901440521126,77.59713105972268,Bangalore Urban,2025-06-16 15:37:03,Open
1003,CMP11002,Job Scam,72616,MULE_RAND_2572,ATM_GEN_25829,25.49043,85.94001,"Teghra, India",2025-08-25 12:14:38,Open
1004,CMP11003,Job Scam,78676,MULE_RAND_8677,ATM_GEN_62848,23.1959,86.51499,"Kenda, India",2025-01-12 05:51:47,Open
1005,CMP11004,Matrimonial Scam,85214,MULE_RAND_4100,ATM_GEN_26042,23.07492,88.28637,"Pandua, India",2025-04-17 03:03:52,Open
1006,CMP11005,Lottery Fraud,8804,MULE_RAND_8364,ATM_GEN_86619,16.06213,76.0586,"Hungund, India",2025-05-12 23:23:43,Open
1007,CMP11006,Matrimonial Scam,76589,MULE_RAND_6183,ATM_GEN_72440,15.73628,75.96976,"Gajendragarh, India",2025-01-03 08:54:36,Open
1008,CMP11007,Job Scam,20707,MULE_RAND_2396,ATM_GEN_41670,23.07492,88.28637,"Pandua, India",2025-02-25 15:12:02,Open
1009,CMP11008,UPI Phishing,6788,MULE_BLR_301,ATM_BLR_6294,12.96824181163575,77.58920067116836,Bangalore Urban,2025-08-08 22:29:42,Open
1010,CMP11009,Matrimonial Scam,85260,MULE_RAND_3059,ATM_GEN_11991,25.66795,85.83636,"Dalsingh Sarai, India",2025-01-28 00:34:59,Open
1011,CMP11010,Lottery Fraud,80104,MULE_RAND_5342,ATM_GEN_22497,11.93381,79.82979,"Puducherry, India",2025-10-15 18:19:55,Open
1012,CMP11011,UPI Phishing,3665,MULE_BLR_547,ATM_BLR_1718,12.98495670509198,77.58433281002289,Bangalore Urban,2025-09-03 21:35:27,Open
1013,CMP11012,Job Scam,56125,MULE_RAND_9937,ATM_GEN_53664,25.49043,85.94001,"Teghra, India",2025-02-05 15:14:36,Open
1014,CMP11013,Matrimonial Scam,6751,MULE_RAND_1075,ATM_GEN_75006,23.18,88.58,"Aistala, India",2025-03-25 13:11:01,Open
1015,CMP11014,Matrimonial Scam,76983,MULE_RAND_1906,ATM_GEN_95095,12.1277,78.15794,"Dharmapuri, India",2025-06-13 01:07:20,Open
1016,CMP11015,UPI Phishing,12040,MULE_BLR_287,ATM_BLR_3934,12.966079596730587,77.58970487268358,Bangalore Urban,2025-06-26 04:17:06,Open
1017,CMP11016,Lottery Fraud,89987,MULE_RAND_2650,ATM_GEN_16727,21.53889,71.57737,"Gariadhar, India",2025-03-03 03:09:38,Open
1018,CMP11017,Job Scam,99563,MULE_RAND_4646,ATM_GEN_47630,22.19303,88.18466,"Diamond Harbour, India",2025-05-02 00:40:14,Open
1019,CMP11018,Investment Scam,99457,MULE_RINGLEADER_01,ATM_DEL_01,28.631959886664593,77.2171671384708,Connaught Place Block A,2025-10-08 05:45:42,Open
1020,CMP11019,UPI Phishing,12416,MULE_BLR_826,ATM_BLR_8413,12.975766878575698,77.59956908936374,Bangalore Urban,2025-05-06 23:28:03,Open
1021,CMP11020,Investment Scam,242921,MULE_RINGLEADER_02,ATM_DEL_02,28.62881045827265,77.21871394721634,Connaught Place Block B,2025-10-29 16:37:57,Open
1022,CMP11021,Investment Scam,411132,MULE_RINGLEADER_01,ATM_DEL_01,28.631852294196875,77.2170373906145,Connaught Place Block A,2025-08-09 10:21:19,Open
1023,CMP11022,Lottery Fraud,5791,MULE_RAND_1821,ATM_GEN_25667,11.50526,77.23826,"Sathyamangalam, India",2025-01-21 10:20:59,Open
1024,CMP11023,Investment Scam,138798,MULE_RINGLEADER_01,ATM_DEL_02,28.62877648648666,77.21894060468058,Connaught Place Block B,2025-03-02 10:06:35,Open
1025,CMP11024,UPI Phishing,11798,MULE_BLR_684,ATM_BLR_1517,12.958414693724754,77.61052220105394,Bangalore Urban,2025-03-03 03:09:59,Open
1026,CMP11025,UPI Phishing,7400,MULE_BLR_357,ATM_BLR_8764,12.97036264969321,77.60939362900979,Bangalore Urban,2025-10-20 23:51:07,Open
1027,CMP11026,UPI Phishing,19668,MULE_BLR_492,ATM_BLR_9959,12.983265754323481,77.59431414843827,Bangalore Urban,2025-08-28 22:40:09,Open
1028,CMP11027,Investment Scam,144634,MULE_RINGLEADER_01,ATM_DEL_03,28.6318176172564,77.22041712388906,Barakhamba Road,2025-01-20 07:49:12,Open
1029,CMP11028,UPI Phishing,15793,MULE_BLR_755,ATM_BLR_1623,12.983717671710906,77.60154664462976,Bangalore Urban,2025-09-19 17:50:37,Open
1030,CMP11029,Matrimonial Scam,71692,MULE_RAND_1260,ATM_GEN_85946,11.50526,77.23826,"Sathyamangalam, India",2025-04-16 16:10:56,Open
1031,CMP11030,Investment Scam,489050,MULE_RINGLEADER_01,ATM_DEL_02,28.62913308114012,77.21928345960674,Connaught Place Block B,2025-06-22 02:06:44,Open
1032,CMP11031,Investment Scam,467170,MULE_RINGLEADER_02,ATM_DEL_03,28.631871183975765,77.22008101598227,Barakhamba Road,2025-09-15 01:42:56,Open
1033,CMP11032,Job Scam,97321,MULE_RAND_2605,ATM_GEN_52873,32.55531,76.12647,"Chamba, India",2025-07-08 14:41:42,Open
1034,CMP11033,Lottery Fraud,20450,MULE_RAND_5443,ATM_GEN_54722,19.30157,72.85107,"Bhayandar, India",2025-06-10 20:28:20,Open
1035,CMP11034,Job Scam,92283,MULE_RAND_1151,ATM_GEN_76429,23.1959,86.51499,"Kenda, India",2025-03-25 17:14:54,Open
1036,CMP11035,UPI Phishing,2870,MULE_BLR_387,ATM_BLR_3524,12.97811862977024,77.58384082321844,Bangalore Urban,2025-10-21 04:34:48,Open
1037,CMP11036,Job Scam,90508,MULE_RAND_2714,ATM_GEN_38247,22.10194,85.37752,"Barbil, India",2025-02-14 04:51:21,Open
1038,CMP11037,Lottery Fraud,54351,MULE_RAND_4269,ATM_GEN_92895,15.73628,75.96976,"Gajendragarh, India",2025-06-16 23:05:07,Open
1039,CMP11038,Matrimonial Scam,32015,MULE_RAND_6956,ATM_GEN_81428,26.44931,91.61356,"Rangia, India",2025-04-21 00:02:54,Open
1040,CMP11039,UPI Phishing,18819,MULE_BLR_101,ATM_BLR_6466,12.97700954531811,77.61195834795136,Bangalore Urban,2025-09-21 09:26:56,Open
1041,CMP11040,Lottery Fraud,5251,MULE_RAND_8237,ATM_GEN_25157,24.41288,76.56719,"Aklera, India",2025-07-24 15:22:54,Open
1042,CMP11041,Lottery Fraud,62218,MULE_RAND_8428,ATM_GEN_44959,16.06213,76.0586,"Hungund, India",2025-01-18 15:19:13,Open
1043,CMP11042,Lottery Fraud,13734,MULE_RAND_5643,ATM_GEN_99851,11.12018,76.11996,"Manjeri, India",2025-06-03 12:07:18,Open
1044,CMP11043,Investment Scam,163979,MULE_RINGLEADER_02,ATM_DEL_02,28.628697107609366,77.21936894852182,Connaught Place Block B,2025-08-21 18:06:48,Open
1045,CMP11044,Investment Scam,332354,MULE_RINGLEADER_02,ATM_DEL_02,28.62867876782546,77.21870917540076,Connaught Place Block B,2025-01-22 06:36:17,Open
1046,CMP11045,UPI Phishing,12968,MULE_BLR_178,ATM_BLR_1926,12.959392033276384,77.57552434322922,Bangalore Urban,2025-01-03 23:38:55,Open
1047,CMP11046,Matrimonial Scam,86919,MULE_RAND_6152,ATM_GEN_35199,30.81383,75.16878,"Moga, India",2025-04-28 01:25:55,Open
1048,CMP11047,Lottery Fraud,76020,MULE_RAND_3363,ATM_GEN_74896,28.98002,77.70636,"Meerut, India",2025-10-26 00:12:57,Open
1049,CMP11048,Job Scam,77200,MULE_RAND_4998,ATM_GEN_67966,18.51957,73.85535,"Pune, India",2025-10-24 18:29:44,Open
1050,CMP11049,Matrimonial Scam,80791,MULE_RAND_4858,ATM_GEN_12943,21.34222,71.30633,"Kundla, India",2025-04-23 09:50:34,Open
1051,CMP11050,UPI Phishing,12815,MULE_BLR_679,ATM_BLR_7960,12.960830390025372,77.59296030431162,Bangalore Urban,2025-05-08 10:19:19,Open
1052,CMP11051,Job Scam,97532,MULE_RAND_9657,ATM_GEN_39671,33.37526,74.3092,"Rajaori, India",2025-01-04 00:02:52,Open
1053,CMP11052,Job Scam,68581,MULE_RAND_6441,ATM_GEN_27559,23.49668,86.68363,"Adra, India",2025-10-18 02:40:34,Open
1054,CMP11053,Lottery Fraud,50859,MULE_RAND_2787,ATM_GEN_64622,20.88197,85.83334,"Bhuban, India",2025-03-10 05:35:39,Open
1055,CMP11054,Investment Scam,386682,MULE_RINGLEADER_01,ATM_DEL_03,28.632007380187197,77.21959354625687,Barakhamba Road,2025-02-20 04:05:52,Open
1056,CMP11055,Investment Scam,496708,MULE_RINGLEADER_01,ATM_DEL_01,28.631921369618244,77.21676722713421,Connaught Place Block A,2025-05-28 15:47:24,Open
1057,CMP11056,UPI Phishing,4662,MULE_BLR_735,ATM_BLR_7364,12.963694901703555,77.57573489006222,Bangalore Urban,2025-07-26 20:01:38,Open
1058,CMP11057,Investment Scam,401942,MULE_RINGLEADER_02,ATM_DEL_02,28.628634963833452,77.21899951030645,Connaught Place Block B,2025-10-01 06:41:29,Open
1059,CMP11058,Job Scam,51124,MULE_RAND_3822,ATM_GEN_47366,30.21121,74.4818,"Malaut, India",2025-07-14 06:46:58,Open
1060,CMP11059,UPI Phishing,4250,MULE_BLR_638,ATM_BLR_2857,12.959842745668556,77.60040761805989,Bangalore Urban,2025-08-05 23:40:51,Open
1061,CMP11060,Investment Scam,249517,MULE_RINGLEADER_02,ATM_DEL_02,28.62852898129036,77.21866820479373,Connaught Place Block B,2025-11-20 15:25:26,Open
1062,CMP11061,Matrimonial Scam,26570,MULE_RAND_1773,ATM_GEN_54531,17.54907,82.85749,"Elamanchili, India",2025-01-28 23:47:32,Open
1063,CMP11062,Matrimonial Scam,28552,MULE_RAND_7327,ATM_GEN_61702,14.46693,75.92694,"Davangere, India",2025-10-16 04:19:35,Open
1064,CMP11063,Investment Scam,393370,MULE_RINGLEADER_02,ATM_DEL_03,28.6320329249511,77.21956864888595,Barakhamba Road,2025-01-17 10:17:08,Open
1065,CMP11064,Matrimonial Scam,65917,MULE_RAND_6765,ATM_GEN_80877,20.88197,85.83334,"Bhuban, India",2025-01-08 06:41:01,Open
1066,CMP11065,UPI Phishing,11290,MULE_BLR_304,ATM_BLR_8597,12.989244499986942,77.59934876209017,Bangalore Urban,2025-06-28 13:13:12,Open
1067,CMP11066,Matrimonial Scam,97131,MULE_RAND_5064,ATM_GEN_81944,25.13915,73.06784,"Sheoganj, India",2025-05-02 13:56:11,Open
1068,CMP11067,Matrimonial Scam,41760,MULE_RAND_9954,ATM_GEN_79702,32.55531,76.12647,"Chamba, India",2025-08-11 16:28:20,Open
1069,CMP11068,Investment Scam,130502,MULE_RINGLEADER_02,ATM_DEL_02,28.62897142845305,77.21883764289997,Connaught Place Block B,2025-06-07 01:29:40,Open
1070,CMP11069,Investment Scam,134685,MULE_RINGLEADER_01,ATM_DEL_03,28.632050395174694,77.21970887940122,Barakhamba Road,2025-10-03 13:00:34,Open
1071,CMP11070,UPI Phishing,3920,MULE_BLR_813,ATM_BLR_4625,12.957915216391772,77.6009480959164,Bangalore Urban,2025-09-06 14:33:10,Open
1072,CMP11071,Job Scam,51617,MULE_RAND_5122,ATM_GEN_41039,27.9247,78.40102,"Chharra, India",2025-04-23 10:28:38,Open
1073,CMP11072,Job Scam,50783,MULE_RAND_7803,ATM_GEN_73436,26.44931,91.61356,"Rangia, India",2025-06-07 07:10:29,Open
1074,CMP11073,Lottery Fraud,81392,MULE_RAND_7842,ATM_GEN_49864,9.82564,78.25795,"Tiruppuvanam, India",2025-05-07 03:03:31,Open
1075,CMP11074,UPI Phishing,4241,MULE_BLR_888,ATM_BLR_5459,12.972078319311759,77.58042732208114,Bangalore Urban,2025-03-08 17:58:26,Open
1076,CMP11075,Job Scam,58253,MULE_RAND_2518,ATM_GEN_99219,26.32293,91.00632,"Barpeta, India",2025-11-20 03:02:36,Open
1077,CMP11076,Investment Scam,479626,MULE_RINGLEADER_01,ATM_DEL_03,28.63173150321463,77.21975868826765,Barakhamba Road,2025-09-25 19:37:53,Open
1078,CMP11077,Lottery Fraud,22666,MULE_RAND_5867,ATM_GEN_69513,19.21667,73.08333,"Dombivli, India",2025-02-04 05:25:48,Open
1079,CMP11078,Matrimonial Scam,93308,MULE_RAND_7875,ATM_GEN_40041,20.88197,85.83334,"Bhuban, India",2025-02-11 02:42:57,Open
1080,CMP11079,Matrimonial Scam,64452,MULE_RAND_5856,ATM_GEN_30771,24.05979,77.40858,"Leteri, India",2025-06-19 04:47:58,Open
1081,CMP11080,UPI Phishing,11121,MULE_BLR_223,ATM_BLR_9132,12.982993038020748,77.61051299208799,Bangalore Urban,2025-08-17 16:40:41,Open
1082,CMP11081,Matrimonial Scam,39875,MULE_RAND_7154,ATM_GEN_57311,25.66795,85.83636,"Dalsingh Sarai, India",2025-07-23 11:41:05,Open
1083,CMP11082,Lottery Fraud,53483,MULE_RAND_5870,ATM_GEN_99163,11.50526,77.23826,"Sathyamangalam, India",2025-06-03 16:48:46,Open
1084,CMP11083,UPI Phishing,18016,MULE_BLR_188,ATM_BLR_7946,12.988301531249107,77.60394716638307,Bangalore Urban,2025-05-01 11:58:06,Open
1085,CMP11084,Matrimonial Scam,52335,MULE_RAND_1040,ATM_GEN_92135,21.53889,71.57737,"Gariadhar, India",2025-03-28 01:12:04,Open
1086,CMP11085,Matrimonial Scam,32753,MULE_RAND_7856,ATM_GEN_27077,12.25282,79.41727,"Gingee, India",2025-10-30 13:54:17,Open
1087,CMP11086,Investment Scam,87847,MULE_RINGLEADER_02,ATM_DEL_02,28.62861801806112,77.21937398849342,Connaught Place Block B,2025-03-07 07:06:37,Open
1088,CMP11087,UPI Phishing,6753,MULE_BLR_522,ATM_BLR_9845,12.966011196330236,77.59570728186095,Bangalore Urban,2025-01-30 15:54:26,Open
1089,CMP11088,Investment Scam,149928,MULE_RINGLEADER_01,ATM_DEL_01,28.631603562283615,77.21653892553812,Connaught Place Block A,2025-07-18 06:02:56,Open
1090,CMP11089,Investment Scam,485189,MULE_RINGLEADER_01,ATM_DEL_03,28.63186881479068,77.2204533021523,Barakhamba Road,2025-09-03 22:04:54,Open
1091,CMP11090,UPI Phishing,3063,MULE_BLR_390,ATM_BLR_9550,12.965756184004684,77.5770406377462,Bangalore Urban,2025-02-14 06:48:19,Open
1092,CMP11091,Matrimonial Scam,15308,MULE_RAND_7338,ATM_GEN_68516,23.18,88.58,"Aistala, India",2025-07-18 01:05:51,Open
1093,CMP11092,Matrimonial Scam,1620,MULE_RAND_1155,ATM_GEN_32727,18.18158,76.03889,"Osmanabad, India",2025-10-29 10:58:17,Open
1094,CMP11093,Job Scam,84656,MULE_RAND_2910,ATM_GEN_45639,15.73628,75.96976,"Gajendragarh, India",2025-05-17 08:29:12,Open
1095,CMP11094,Lottery Fraud,52032,MULE_RAND_4701,ATM_GEN_44012,11.93381,79.82979,"Puducherry, India",2025-04-02 18:11:07,Open
1096,CMP11095,Job Scam,20602,MULE_RAND_4114,ATM_GEN_29673,12.95629,78.27539,"Robertsonpet, India",2025-02-26 20:57:32,Open
1097,CMP11096,Matrimonial Scam,11906,MULE_RAND_3050,ATM_GEN_98074,21.34222,71.30633,"Kundla, India",2025-03-18 14:42:23,Open
1098,CMP11097,UPI Phishing,19149,MULE_BLR_603,ATM_BLR_5393,12.951964607937263,77.60431472837077,Bangalore Urban,2025-03-09 09:07:41,Open
1099,CMP11098,UPI Phishing,2635,MULE_BLR_619,ATM_BLR_8869,12.967412019313539,77.58577106065222,Bangalore Urban,2025-08-22 22:45:55,Open
1100,CMP11099,Investment Scam,430085,MULE_RINGLEADER_02,ATM_DEL_01,28.631641148040753,77.21621331970606,Connaught Place Block A,2025-03-01 08:50:58,Open
1101,CMP11100,UPI Phishing,2610,MULE_BLR_526,ATM_BLR_5190,12.956531984353816,77.60466558514413,Bangalore Urban,2025-10-23 05:43:12,Open
1102,CMP11101,UPI Phishing,16444,MULE_BLR_326,ATM_BLR_3723,12.975809675018045,77.5773307822072,Bangalore Urban,2025-10-22 19:48:46,Open
1103,CMP11102,Job Scam,71121,MULE_RAND_2770,ATM_GEN_80688,25.13915,73.06784,"Sheoganj, India",2025-03-10 19:07:17,Open
1104,CMP11103,Lottery Fraud,84701,MULE_RAND_9897,ATM_GEN_89621,23.49668,86.68363,"Adra, India",2025-06-30 04:21:21,Open
1105,CMP11104,Job Scam,36679,MULE_RAND_4685,ATM_GEN_21924,15.45144,78.14797,"Betamcherla, India",2025-09-22 12:37:26,Open
1106,CMP11105,Lottery Fraud,76789,MULE_RAND_1304,ATM_GEN_41745,26.76628,83.36889,"Gorakhpur, India",2025-09-01 14:05:23,Open
1107,CMP11106,Matrimonial Scam,39624,MULE_RAND_6853,ATM_GEN_10257,29.22254,79.5286,"Haldwani, India",2025-02-28 15:01:29,Open
1108,CMP11107,Lottery Fraud,73746,MULE_RAND_3604,ATM_GEN_50152,19.30157,72.85107,"Bhayandar, India",2025-01-27 12:28:26,Open
1109,CMP11108,Job Scam,64058,MULE_RAND_9001,ATM_GEN_93441,21.59983,71.21169,"Amreli, India",2025-06-21 17:40:40,Open
1110,CMP11109,Investment Scam,62031,MULE_RINGLEADER_01,ATM_DEL_01,28.631867393337988,77.21666357125603,Connaught Place Block A,2025-09-03 04:56:09,Open
1111,CMP11110,UPI Phishing,19209,MULE_BLR_431,ATM_BLR_2246,12.963288421258344,77.57852888290687,Bangalore Urban,2025-04-28 14:29:27,Open
1112,CMP11111,Matrimonial Scam,95506,MULE_RAND_7259,ATM_GEN_40932,29.21399,78.95693,"Kashipur, India",2025-08-18 16:25:54,Open
1113,CMP11112,Matrimonial Scam,22828,MULE_RAND_7218,ATM_GEN_81676,25.92493,73.66633,"Sojat, India",2025-05-17 16:20:21,Open
1114,CMP11113,Matrimonial Scam,97772,MULE_RAND_8477,ATM_GEN_75053,22.4711,88.1453,"Pujali, India",2025-01-29 19:30:25,Open
1115,CMP11114,Investment Scam,301746,MULE_RINGLEADER_01,ATM_DEL_03,28.631955365448047,77.22014002041125,Barakhamba Road,2025-05-01 13:12:39,Open
1116,CMP11115,Lottery Fraud,22675,MULE_RAND_1875,ATM_GEN_98779,28.92694,78.23456,"Bachhraon, India",2025-06-25 12:08:33,Open
1117,CMP11116,Job Scam,22562,MULE_RAND_3625,ATM_GEN_21687,12.04161,75.35927,"Talipparamba, India",2025-01-23 02:15:13,Open
1118,CMP11117,Investment Scam,475792,MULE_RINGLEADER_02,ATM_DEL_02,28.629108005873455,77.21862096241827,Connaught Place Block B,2025-05-24 04:53:00,Open
1119,CMP11118,Lottery Fraud,29780,MULE_RAND_2567,ATM_GEN_21235,11.00599,77.5609,"Kangayam, India",2025-01-30 19:11:05,Open
1120,CMP11119,Investment Scam,344051,MULE_RINGLEADER_01,ATM_DEL_02,28.62865387383012,77.21943507819418,Connaught Place Block B,2025-09-08 08:43:37,Open
1121,CMP11120,Job Scam,78432,MULE_RAND_1561,ATM_GEN_10274,21.46527,83.97573,"Sambalpur, India",2025-08-27 20:17:37,Open
1122,CMP11121,UPI Phishing,12320,MULE_BLR_271,ATM_BLR_8094,12.959237631648708,77.59720387382325,Bangalore Urban,2025-08-19 17:13:30,Open
1123,CMP11122,Investment Scam,97423,MULE_RINGLEADER_02,ATM_DEL_03,28.632275068955195,77.21999248489702,Barakhamba Road,2025-07-16 22:12:52,Open
1124,CMP11123,Job Scam,16664,MULE_RAND_2542,ATM_GEN_30222,25.75728,75.37991,"Deoli, India",2025-06-29 16:47:06,Open
1125,CMP11124,UPI Phishing,13720,MULE_BLR_912,ATM_BLR_6078,12.985793697636247,77.59592382279946,Bangalore Urban,2025-08-14 09:03:43,Open
1126,CMP11125,UPI Phishing,18751,MULE_BLR_141,ATM_BLR_9761,12.956082784085954,77.58119981453568,Bangalore Urban,2025-08-04 06:36:10,Open
1127,CMP11126,Investment Scam,335101,MULE_RINGLEADER_01,ATM_DEL_01,28.63110906912322,77.21625938032521,Connaught Place Block A,2025-11-04 12:16:36,Open
1128,CMP11127,Investment Scam,217529,MULE_RINGLEADER_01,ATM_DEL_02,28.628784952976606,77.21918281198339,Connaught Place Block B,2025-10-14 23:14:35,Open
1129,CMP11128,Investment Scam,402305,MULE_RINGLEADER_01,ATM_DEL_01,28.631058833404936,77.21689528830099,Connaught Place Block A,2025-01-16 22:21:33,Open
1130,CMP11129,Matrimonial Scam,59899,MULE_RAND_2083,ATM_GEN_79379,15.45144,78.14797,"Betamcherla, India",2025-11-11 12:01:53,Open
1131,CMP11130,Job Scam,8655,MULE_RAND_1904,ATM_GEN_10587,18.18158,76.03889,"Osmanabad, India",2025-05-05 20:50:47,Open
1132,CMP11131,UPI Phishing,14016,MULE_BLR_682,ATM_BLR_2196,12.97543960121685,77.60037084471783,Bangalore Urban,2025-08-23 23:03:47,Open
1133,CMP11132,UPI Phishing,4560,MULE_BLR_811,ATM_BLR_5907,12.977438362548037,77.58230934504341,Bangalore Urban,2025-07-04 17:11:01,Open
1134,CMP11133,Matrimonial Scam,98058,MULE_RAND_7160,ATM_GEN_37615,22.4711,88.1453,"Pujali, India",2025-02-28 14:07:37,Open
1135,CMP11134,Job Scam,65066,MULE_RAND_7005,ATM_GEN_18166,25.92493,73.66633,"Sojat, India",2025-06-24 23:10:47,Open
1136,CMP11135,Lottery Fraud,54100,MULE_RAND_3688,ATM_GEN_58397,12.95629,78.27539,"Robertsonpet, India",2025-11-11 22:45:30,Open
1137,CMP11136,Job Scam,61369,MULE_RAND_5110,ATM_GEN_61722,21.53889,71.57737,"Gariadhar, India",2025-10-05 09:54:12,Open
1138,CMP11137,Lottery Fraud,53077,MULE_RAND_6115,ATM_GEN_96676,11.50526,77.23826,"Sathyamangalam, India",2025-07-15 22:44:15,Open
1139,CMP11138,UPI Phishing,12515,MULE_BLR_529,ATM_BLR_1357,12.98937873999419,77.61174595628927,Bangalore Urban,2025-09-08 22:20:27,Open
1140,CMP11139,Job Scam,60928,MULE_RAND_1181,ATM_GEN_33974,20.88098,75.11937,"Parola, India",2025-01-16 04:49:51,Open
1141,CMP11140,Matrimonial Scam,96939,MULE_RAND_9091,ATM_GEN_81234,24.05979,77.40858,"Leteri, India",2025-10-02 19:30:44,Open
1142,CMP11141,Investment Scam,57835,MULE_RINGLEADER_01,ATM_DEL_01,28.631501577400844,77.21693067986244,Connaught Place Block A,2025-06-20 00:12:10,Open
1143,CMP11142,Lottery Fraud,62279,MULE_RAND_4859,ATM_GEN_56323,19.30157,72.85107,"Bhayandar, India",2025-07-23 12:40:22,Open
1144,CMP11143,Matrimonial Scam,75768,MULE_RAND_9540,ATM_GEN_79894,17.34769,78.55757,"Lal Bahadur Nagar, India",2025-08-25 19:47:54,Open
1145,CMP11144,Job Scam,44539,MULE_RAND_1288,ATM_GEN_45228,10.12268,77.54372,"Periyakulam, India",2025-05-22 07:46:29,Open
1146,CMP11145,Lottery Fraud,79197,MULE_RAND_2853,ATM_GEN_25063,22.19303,88.18466,"Diamond Harbour, India",2025-04-20 20:45:33,Open
1147,CMP11146,Job Scam,8513,MULE_RAND_4170,ATM_GEN_48500,25.75728,75.37991,"Deoli, India",2025-06-08 18:00:24,Open
1148,CMP11147,UPI Phishing,14178,MULE_BLR_719,ATM_BLR_5344,12.971564601236286,77.58523994701082,Bangalore Urban,2025-10-28 18:32:06,Open
